iso3,region,year,population_total,population_female,population_male,life_expectancy,fertility_rate,birth_rate,death_rate,pop_growth_rate,sex_ratio,regional_dev_index,pop_diff
VAT,Holy See,2023,0.496,0.259,0.237,82.985,1.0,4.211,25.58,0,0,0,-0.010000000000000009
ITA,Italy,1995,57403.344,29596.555,27806.788,78.125,1.188,9.15,10.052,0,0,0,-16.794000000001688
ITA,Italy,1996,57162.092,29447.525,27714.566,78.438,1.197,9.253,9.67,0,0,0,-241.2520000000004
ITA,Italy,2015,60575.316,31172.302,29403.014,82.521,1.344,7.917,10.671,0,0,0,-88.8550000000032
ITA,Italy,2016,60478.107,31086.497,29391.61,83.046,1.336,7.725,10.231,0,0,0,-97.20899999999529
ITA,Italy,2017,60390.318,30996.639,29393.679,82.726,1.317,7.496,10.87,0,0,0,-87.78900000000431
ITA,Italy,2018,60277.499,30898.339,29379.159,83.184,1.286,7.215,10.545,0,0,0,-112.81899999999587
ITA,Italy,2019,60130.136,30803.652,29326.484,83.342,1.259,6.978,10.709,0,0,0,-147.36300000000483
ITA,Italy,2020,59912.769,30683.163,29229.606,82.181,1.242,6.81,12.525,0,0,0,-217.36699999999837
ITA,Italy,2021,59729.35,30575.93,29153.42,82.865,1.252,6.815,11.287,0,0,0,-183.4190000000017
ITA,Italy,2022,59619.115,30509.575,29109.539,82.052,1.24,6.705,12.44,0,0,0,-110.23500000000058
ITA,Italy,2023,59499.453,30437.0,29062.453,83.716,1.198,6.464,11.15,0,0,0,-119.66199999999662
XKX,Kosovo (under UNSC res. 1244),1998,2078.964,1029.385,1049.579,68.58,2.35,21.747,6.664,0,0,0,-118.32000000000016
XKX,Kosovo (under UNSC res. 1244),1999,1871.524,927.068,944.456,58.265,2.634,20.618,11.518,0,0,0,-207.44000000000005
XKX,Kosovo (under UNSC res. 1244),2000,1802.493,894.357,908.135,71.321,2.698,18.117,5.62,0,0,0,-69.03099999999995
XKX,Kosovo (under UNSC res. 1244),2003,1826.434,909.898,916.537,72.678,2.67,18.83,5.595,0,0,0,-3.02800000000002
XKX,Kosovo (under UNSC res. 1244),2004,1822.773,910.228,912.544,73.132,2.65,19.519,5.572,0,0,0,-3.661000000000058
XKX,Kosovo (under UNSC res. 1244),2005,1818.354,910.335,908.019,73.437,2.623,20.077,5.603,0,0,0,-4.418999999999869
XKX,Kosovo (under UNSC res. 1244),2006,1813.079,910.119,902.96,73.63,2.494,19.688,5.641,0,0,0,-5.275000000000091
XKX,Kosovo (under UNSC res. 1244),2007,1807.094,909.691,897.404,74.422,2.393,19.453,5.421,0,0,0,-5.9849999999999
XKX,Kosovo (under UNSC res. 1244),2008,1800.858,909.298,891.561,74.711,2.359,19.733,5.395,0,0,0,-6.236000000000104
XKX,Kosovo (under UNSC res. 1244),2009,1794.681,909.092,885.59,74.79,2.317,19.623,5.452,0,0,0,-6.176999999999907
XKX,Kosovo (under UNSC res. 1244),2010,1788.743,909.172,879.571,74.609,2.223,18.83,5.587,0,0,0,-5.938000000000102
XKX,Kosovo (under UNSC res. 1244),2014,1808.98,919.584,889.396,76.179,1.87,15.797,5.324,0,0,0,-8.186999999999898
XKX,Kosovo (under UNSC res. 1244),2015,1779.02,904.335,874.685,76.024,1.763,14.723,5.589,0,0,0,-29.960000000000036
XKX,Kosovo (under UNSC res. 1244),2016,1761.764,895.507,866.256,76.748,1.641,13.172,5.401,0,0,0,-17.256000000000085
XKX,Kosovo (under UNSC res. 1244),2018,1767.741,898.039,869.702,77.117,1.581,12.736,5.568,0,0,0,-0.37799999999992906
XKX,Kosovo (under UNSC res. 1244),2019,1755.042,891.495,863.547,77.249,1.575,12.618,5.702,0,0,0,-12.69900000000007
XKX,Kosovo (under UNSC res. 1244),2020,1751.417,889.643,861.774,74.212,1.567,12.335,8.553,0,0,0,-3.625
XKX,Kosovo (under UNSC res. 1244),2021,1741.446,884.702,856.743,74.981,1.561,12.546,7.261,0,0,0,-9.971000000000004
XKX,Kosovo (under UNSC res. 1244),2022,1717.946,872.869,845.077,77.623,1.555,12.275,5.885,0,0,0,-23.5
XKX,Kosovo (under UNSC res. 1244),2023,1700.031,863.82,836.211,78.033,1.545,12.067,5.871,0,0,0,-17.914999999999964
MLT,Malta,1962,330.488,174.593,155.895,69.172,3.218,23.423,8.819,0,0,0,-0.36099999999999
MLT,Malta,1963,329.805,174.192,155.613,69.249,2.871,20.865,8.895,0,0,0,-0.6829999999999927
MLT,Malta,1964,328.788,173.626,155.162,69.341,2.736,19.877,9.063,0,0,0,-1.016999999999996
MLT,Malta,1965,327.398,172.883,154.515,69.453,2.437,17.688,9.25,0,0,0,-1.3899999999999864
MLT,Malta,1966,325.675,171.99,153.685,69.739,2.284,16.81,9.314,0,0,0,-1.7230000000000132
MLT,Malta,1967,323.813,171.053,152.76,69.791,2.191,16.558,9.7,0,0,0,-1.8620000000000232
MLT,Malta,1968,323.512,170.748,152.764,69.905,2.08,16.08,9.899,0,0,0,-0.3009999999999877
MNE,Montenegro,2000,634.193,329.81,304.384,73.552,1.903,14.446,8.845,0,0,0,-0.09000000000003183
MNE,Montenegro,2001,633.991,330.329,303.661,73.739,1.855,14.1,8.92,0,0,0,-0.20199999999999818
MNE,Montenegro,2002,633.766,330.813,302.953,74.131,1.813,13.818,8.874,0,0,0,-0.22500000000002274
MNE,Montenegro,2003,633.559,331.175,302.384,74.226,1.804,13.768,9.051,0,0,0,-0.20699999999999363
MNE,Montenegro,2006,633.871,330.44,303.431,74.671,1.737,13.214,9.499,0,0,0,-0.17899999999997362
MNE,Montenegro,2007,633.379,329.811,303.567,74.674,1.803,13.661,9.771,0,0,0,-0.4919999999999618
MNE,Montenegro,2008,632.845,329.167,303.678,75.001,1.895,14.257,9.742,0,0,0,-0.5339999999999918
MNE,Montenegro,2009,632.438,328.615,303.823,75.397,1.96,14.605,9.713,0,0,0,-0.4070000000000391
MNE,Montenegro,2010,632.088,328.151,303.937,75.713,1.731,12.758,9.698,0,0,0,-0.35000000000002274
MNE,Montenegro,2013,633.202,328.297,304.906,76.354,1.744,12.55,9.956,0,0,0,-0.33799999999996544
MNE,Montenegro,2014,631.375,327.262,304.114,76.468,1.762,12.561,10.126,0,0,0,-1.8269999999999982
MNE,Montenegro,2015,628.145,325.526,302.618,76.594,1.756,12.332,10.39,0,0,0,-3.230000000000018
MNE,Montenegro,2016,624.249,323.474,300.774,76.565,1.8,12.421,10.625,0,0,0,-3.895999999999958
MNE,Montenegro,2017,620.114,321.341,298.772,76.593,1.79,12.129,10.799,0,0,0,-4.134999999999991
MNE,Montenegro,2018,615.795,319.118,296.676,76.921,1.775,11.794,10.906,0,0,0,-4.319000000000074
MNE,Montenegro,2019,611.667,317.017,294.65,76.639,1.814,11.803,11.25,0,0,0,-4.127999999999929
MNE,Montenegro,2020,607.935,315.229,292.705,75.85,1.831,11.702,12.367,0,0,0,-3.7320000000000846
MNE,Montenegro,2021,603.851,313.278,290.572,73.789,1.85,11.646,15.125,0,0,0,-4.083999999999946
MKD,North Macedonia,1991,2055.994,1056.43,999.564,71.752,2.31,18.661,7.286,0,0,0,-7.694999999999709
MKD,North Macedonia,1992,2032.523,1043.134,989.389,71.302,2.281,18.393,7.737,0,0,0,-23.47100000000023
MKD,North Macedonia,1993,2006.854,1029.048,977.807,71.731,2.26,18.171,7.808,0,0,0,-25.66899999999987
MKD,North Macedonia,1994,1992.666,1022.927,969.739,71.487,2.232,17.729,8.142,0,0,0,-14.188000000000102
MKD,North Macedonia,2006,2089.233,1064.717,1024.516,73.791,1.514,11.686,8.953,0,0,0,-0.5739999999996144
MKD,North Macedonia,2007,2081.972,1060.757,1021.215,73.742,1.533,11.794,9.341,0,0,0,-7.260999999999967
MKD,North Macedonia,2008,2070.834,1054.788,1016.046,74.436,1.565,11.931,9.048,0,0,0,-11.138000000000375
MKD,North Macedonia,2009,2060.599,1049.302,1011.297,74.469,1.637,12.321,9.09,0,0,0,-10.234999999999673
MKD,North Macedonia,2010,2051.505,1044.418,1007.087,75.037,1.707,12.705,9.16,0,0,0,-9.094000000000051
MKD,North Macedonia,2011,2040.446,1038.542,1001.904,75.142,1.625,11.953,9.431,0,0,0,-11.059000000000196
MKD,North Macedonia,2012,2027.289,1031.56,995.729,75.043,1.709,12.405,9.69,0,0,0,-13.156999999999925
MKD,North Macedonia,2013,2013.28,1024.179,989.101,75.583,1.705,12.184,9.273,0,0,0,-14.009000000000015
MKD,North Macedonia,2014,1997.833,1016.702,981.131,75.633,1.768,12.418,9.579,0,0,0,-15.446999999999889
MKD,North Macedonia,2015,1980.366,1008.804,971.562,75.629,1.758,12.268,9.979,0,0,0,-17.4670000000001
MKD,North Macedonia,2016,1961.259,1000.217,961.042,75.571,1.786,12.369,10.119,0,0,0,-19.10699999999997
MKD,North Macedonia,2017,1940.879,991.098,949.78,76.152,1.725,11.839,10.187,0,0,0,-20.38000000000011
MKD,North Macedonia,2018,1919.728,981.645,938.083,76.883,1.731,11.743,9.865,0,0,0,-21.15099999999984
MKD,North Macedonia,2019,1897.641,971.733,925.908,76.835,1.651,11.044,10.361,0,0,0,-22.08699999999999
MKD,North Macedonia,2020,1872.015,960.263,911.753,74.469,1.625,10.707,13.318,0,0,0,-25.625999999999976
MKD,North Macedonia,2021,1851.108,950.589,900.519,73.292,1.622,10.471,14.788,0,0,0,-20.907000000000153
MKD,North Macedonia,2022,1840.233,945.221,895.013,76.645,1.588,10.128,11.748,0,0,0,-10.875
MKD,North Macedonia,2023,1831.802,940.918,890.884,77.395,1.465,9.214,10.844,0,0,0,-8.43100000000004
PRT,Portugal,1964,8895.763,4644.016,4251.748,65.125,3.215,23.93,10.744,0,0,0,-2.5389999999988504
PRT,Portugal,1965,8889.625,4642.916,4246.709,66.095,3.159,23.256,10.539,0,0,0,-6.1380000000008295
PRT,Portugal,1966,8872.479,4636.828,4235.652,65.609,3.164,23.025,11.107,0,0,0,-17.14600000000064
PRT,Portugal,1967,8845.842,4626.528,4219.314,66.463,3.157,22.711,10.677,0,0,0,-26.636999999998807
PRT,Portugal,1968,8809.704,4611.703,4198.002,66.815,3.123,22.229,10.571,0,0,0,-36.13800000000083
PRT,Portugal,1969,8754.238,4587.555,4166.684,66.394,3.114,21.96,11.372,0,0,0,-55.46600000000035
PRT,Portugal,1970,8669.523,4549.711,4119.813,67.055,3.008,21.131,10.651,0,0,0,-84.71500000000015
PRT,Portugal,1989,10001.376,5180.065,4821.31,74.665,1.572,11.807,9.304,0,0,0,-3.213999999999942
PRT,Portugal,1990,9989.524,5175.185,4814.338,74.304,1.555,11.684,10.009,0,0,0,-11.852000000000771
PRT,Portugal,1991,9969.176,5166.221,4802.955,74.241,1.557,11.699,10.16,0,0,0,-20.347999999999956
PRT,Portugal,1992,9960.34,5163.239,4797.1,74.871,1.536,11.54,9.858,0,0,0,-8.83599999999933
PRT,Portugal,2011,10557.052,5514.065,5042.988,80.582,1.343,9.144,9.513,0,0,0,-21.608000000000175
PRT,Portugal,2012,10513.15,5498.675,5014.475,80.555,1.277,8.533,9.99,0,0,0,-43.902000000000044
PRT,Portugal,2013,10458.298,5479.383,4978.914,80.903,1.213,7.941,9.944,0,0,0,-54.85199999999895
PRT,Portugal,2014,10406.199,5460.751,4945.448,81.314,1.23,7.898,9.863,0,0,0,-52.09900000000016
PRT,Portugal,2015,10370.267,5447.132,4923.135,81.321,1.302,8.176,10.275,0,0,0,-35.9320000000007
PRT,Portugal,2016,10346.372,5436.232,4910.14,81.364,1.356,8.356,10.486,0,0,0,-23.895000000000437
PRT,Portugal,2017,10330.844,5429.033,4901.811,81.66,1.377,8.288,10.439,0,0,0,-15.528000000000247
PRT,Portugal,2018,10325.353,5428.652,4896.701,81.591,1.411,8.331,10.776,0,0,0,-5.4909999999999854
SMR,San Marino,2021,34.572,17.731,16.841,83.539,1.125,6.137,9.817,0,0,0,-0.19699999999999562
SMR,San Marino,2022,34.09,17.381,16.709,85.708,1.136,6.026,7.774,0,0,0,-0.4819999999999993
SMR,San Marino,2023,33.733,17.148,16.584,85.706,1.149,5.939,8.012,0,0,0,-0.3570000000000064
SRB,Serbia,1988,7884.456,4091.535,3792.92,72.039,1.72,12.19,10.433,0,0,0,-0.9030000000002474
SRB,Serbia,1989,7881.274,4093.668,3787.606,72.34,1.685,11.835,10.331,0,0,0,-3.181999999999789
SRB,Serbia,1990,7874.594,4094.309,3780.285,72.225,1.649,11.496,10.557,0,0,0,-6.680000000000291
SRB,Serbia,1991,7867.067,4094.805,3772.262,71.938,1.612,11.181,10.89,0,0,0,-7.527000000000044
SRB,Serbia,1992,7859.809,4095.687,3764.122,71.628,1.573,10.834,11.331,0,0,0,-7.257999999999811
SRB,Serbia,1993,7849.725,4095.12,3754.605,71.876,1.544,10.576,11.325,0,0,0,-10.083999999999833
SRB,Serbia,1994,7837.158,4092.937,3744.222,72.304,1.505,10.273,11.212,0,0,0,-12.567000000000007
SRB,Serbia,1995,7823.284,4089.691,3733.593,72.726,1.468,9.999,11.077,0,0,0,-13.874000000000706
SRB,Serbia,1996,7807.721,4085.253,3722.469,72.916,1.436,9.77,11.188,0,0,0,-15.563000000000102
SRB,Serbia,1997,7789.182,4079.038,3710.144,72.947,1.398,9.518,11.39,0,0,0,-18.53899999999976
SRB,Serbia,1998,7765.922,4070.616,3695.306,72.299,1.37,9.348,11.982,0,0,0,-23.26000000000022
SRB,Serbia,1999,7734.365,4058.741,3675.624,69.994,1.354,9.271,13.528,0,0,0,-31.55699999999979
SRB,Serbia,2000,7694.605,4043.186,3651.42,72.334,1.353,9.309,12.968,0,0,0,-39.76000000000022
SRB,Serbia,2001,7651.927,4025.957,3625.97,72.275,1.355,9.38,13.408,0,0,0,-42.677999999999884
SRB,Serbia,2002,7616.743,4009.787,3606.956,72.599,1.363,9.483,13.303,0,0,0,-35.18399999999929
SRB,Serbia,2003,7590.935,3994.959,3595.977,72.722,1.37,9.535,13.61,0,0,0,-25.807999999999993
SRB,Serbia,2004,7565.841,3979.667,3586.174,72.867,1.361,9.454,13.869,0,0,0,-25.09400000000005
SRB,Serbia,2005,7539.133,3963.575,3575.559,73.115,1.336,9.257,13.933,0,0,0,-26.70800000000054
SRB,Serbia,2006,7511.394,3946.899,3564.494,73.395,1.319,9.106,13.924,0,0,0,-27.738999999999578
SRB,Serbia,2007,7482.989,3929.762,3553.227,73.724,1.316,9.042,13.81,0,0,0,-28.405000000000655
SRB,Serbia,2008,7454.279,3912.312,3541.967,73.904,1.331,9.096,13.907,0,0,0,-28.709999999999127
SRB,Serbia,2009,7425.347,3894.621,3530.727,74.106,1.362,9.262,13.992,0,0,0,-28.9320000000007
SRB,Serbia,2010,7395.864,3876.617,3519.248,74.376,1.399,9.462,13.993,0,0,0,-29.483000000000175
SRB,Serbia,2011,7364.859,3857.825,3507.034,74.719,1.404,9.44,13.885,0,0,0,-31.0049999999992
SRB,Serbia,2012,7324.623,3835.76,3488.863,75.089,1.444,9.644,13.717,0,0,0,-40.236000000000786
SRB,Serbia,2013,7276.18,3810.871,3465.309,75.346,1.431,9.473,13.689,0,0,0,-48.4429999999993
SRB,Serbia,2014,7227.203,3785.571,3441.631,75.478,1.46,9.574,13.802,0,0,0,-48.97699999999986
SRB,Serbia,2015,7177.253,3759.635,3417.618,75.653,1.46,9.48,13.897,0,0,0,-49.95000000000073
SRB,Serbia,2016,7126.083,3732.856,3393.227,75.737,1.462,9.377,14.082,0,0,0,-51.17000000000007
SRB,Serbia,2017,7073.507,3705.004,3368.503,75.792,1.483,9.396,14.295,0,0,0,-52.57600000000002
SRB,Serbia,2018,7020.019,3676.325,3343.694,76.036,1.487,9.306,14.262,0,0,0,-53.487999999999374
SRB,Serbia,2019,6966.153,3647.445,3318.708,76.058,1.513,9.345,14.394,0,0,0,-53.865999999999985
SRB,Serbia,2020,6907.812,3616.798,3291.014,74.507,1.485,9.048,16.635,0,0,0,-58.34100000000035
SRB,Serbia,2021,6835.43,3579.201,3256.229,72.853,1.517,9.139,19.843,0,0,0,-72.3819999999996
SRB,Serbia,2022,6791.213,3560.218,3230.996,75.478,1.519,9.018,15.85,0,0,0,-44.21700000000055
SRB,Serbia,2023,6773.201,3556.533,3216.668,76.769,1.5,8.835,13.868,0,0,0,-18.011999999999716
SVN,Slovenia,1992,1995.859,1028.262,967.596,73.419,1.334,10.047,9.975,0,0,0,-3.33400000000006
SVN,Slovenia,1993,1990.811,1025.986,964.824,73.584,1.329,9.928,9.954,0,0,0,-5.048000000000002
SVN,Slovenia,1994,1988.262,1024.865,963.397,73.906,1.315,9.751,9.877,0,0,0,-2.548999999999978
SVN,Slovenia,1995,1988.095,1023.006,965.088,74.419,1.288,9.498,9.643,0,0,0,-0.16699999999991633
SVN,Slovenia,1996,1986.793,1019.439,967.354,74.797,1.279,9.438,9.548,0,0,0,-1.3020000000001346
SVN,Slovenia,1997,1984.398,1016.874,967.524,74.989,1.247,9.144,9.559,0,0,0,-2.394999999999982
SVN,Slovenia,1998,1980.064,1015.263,964.802,75.139,1.231,9.004,9.645,0,0,0,-4.333999999999833
ESP,Spain,2013,46860.389,23753.008,23107.38,82.694,1.277,9.092,8.289,0,0,0,-157.93399999999383
ESP,Spain,2014,46720.188,23707.068,23013.12,82.828,1.315,9.09,8.435,0,0,0,-140.20100000000093
ESP,Spain,2015,46683.686,23704.368,22979.318,82.611,1.33,8.933,9.013,0,0,0,-36.50200000000041
,Western Europe,1976,169141.52,87589.654,81551.867,72.619,1.642,11.671,11.335,0,0,0,-53.9890000000014
,Western Europe,1998,182398.538,93647.521,88751.018,77.984,1.531,11.136,9.761,0,0,0,-6.74199999999837
AUT,Austria,1951,6930.484,3715.198,3215.285,65.222,2.035,14.944,12.737,0,0,0,-5.964999999999236
AUT,Austria,1952,6927.252,3712.874,3214.378,66.748,2.068,14.948,12.052,0,0,0,-3.231999999999971
AUT,Austria,1975,7577.83,3997.532,3580.298,71.326,1.823,12.371,12.705,0,0,0,-20.136999999999716
AUT,Austria,1976,7564.457,3992.081,3572.376,71.788,1.681,11.494,12.592,0,0,0,-13.372999999999593
AUT,Austria,1978,7561.204,3989.075,3572.13,72.203,1.597,11.246,12.549,0,0,0,-6.132000000000517
AUT,Austria,1979,7548.341,3982.577,3565.764,72.543,1.597,11.421,12.21,0,0,0,-12.862999999999374
AUT,Austria,1983,7561.163,3978.374,3582.789,73.217,1.563,11.948,12.342,0,0,0,-11.915000000000873
AUT,Austria,1984,7560.715,3975.145,3585.57,73.766,1.526,11.826,11.742,0,0,0,-0.44799999999941065
DEU,Germany,1951,69782.052,37930.235,31851.817,67.142,2.166,16.631,10.369,0,0,0,-65.73000000001048
DEU,Germany,1975,78701.865,41351.426,37350.439,71.516,1.477,9.919,12.589,0,0,0,-294.82799999999406
DEU,Germany,1976,78364.505,41199.955,37164.55,71.979,1.494,10.095,12.355,0,0,0,-337.3600000000006
DEU,Germany,1977,78185.559,41104.832,37080.728,72.59,1.498,10.194,11.919,0,0,0,-178.94600000001083
DEU,Germany,1978,78115.36,41047.651,37067.708,72.57,1.489,10.238,12.242,0,0,0,-70.19899999999325
DEU,Germany,1982,78393.674,41010.759,37382.916,73.628,1.504,10.966,12.056,0,0,0,-54.36599999999453
DEU,Germany,1983,78224.133,40908.02,37316.114,73.918,1.43,10.586,12.045,0,0,0,-169.54099999999744
DEU,Germany,1984,77998.198,40774.164,37224.035,74.38,1.389,10.426,11.78,0,0,0,-225.93499999999767
DEU,Germany,1985,77863.424,40674.317,37189.107,74.492,1.378,10.466,11.965,0,0,0,-134.7740000000049
DEU,Germany,1998,82011.939,42141.882,39870.057,77.576,1.364,9.791,10.438,0,0,0,-377.6990000000078
DEU,Germany,1999,81678.287,41916.442,39761.845,77.798,1.37,9.433,10.401,0,0,0,-333.65200000000186
DEU,Germany,2004,82092.708,42149.913,39942.796,79.119,1.361,8.655,10.029,0,0,0,-18.90700000000652
DEU,Germany,2005,82046.731,42154.691,39892.039,79.254,1.344,8.437,10.171,0,0,0,-45.97699999999895
DEU,Germany,2006,81701.971,41932.062,39769.91,79.586,1.339,8.4,10.108,0,0,0,-344.75999999999476
DEU,Germany,2007,81298.542,41643.556,39654.986,79.731,1.378,8.349,10.237,0,0,0,-403.4290000000037
DEU,Germany,2008,81110.777,41538.42,39572.357,79.816,1.387,8.336,10.48,0,0,0,-187.76499999999942
DEU,Germany,2009,80935.283,41478.103,39457.179,79.915,1.367,8.16,10.635,0,0,0,-175.49400000000605
DEU,Germany,2010,80830.924,41447.113,39383.812,80.081,1.4,8.373,10.663,0,0,0,-104.35899999999674
MCO,Monaco,1955,20.575,11.461,9.114,70.41,2.967,18.59,15.438,0,0,0,-0.08800000000000097
MCO,Monaco,2001,32.447,16.683,15.765,82.485,2.176,12.561,10.947,0,0,0,-0.007999999999995566
MCO,Monaco,2002,32.422,16.668,15.754,83.055,2.006,11.341,10.532,0,0,0,-0.025000000000005684
MCO,Monaco,2003,32.374,16.645,15.729,83.613,1.914,10.612,10.175,0,0,0,-0.047999999999994714
MCO,Monaco,2004,32.307,16.611,15.697,84.151,1.994,10.855,9.884,0,0,0,-0.06700000000000017
MCO,Monaco,2005,32.21,16.558,15.652,84.34,2.006,10.735,9.921,0,0,0,-0.09700000000000131
MCO,Monaco,2006,32.057,16.474,15.583,84.194,2.101,11.072,10.266,0,0,0,-0.1529999999999987
MCO,Monaco,2007,31.837,16.354,15.483,83.903,2.206,11.483,10.738,0,0,0,-0.22000000000000242
MCO,Monaco,2008,31.836,16.343,15.493,83.827,2.384,12.176,10.908,0,0,0,-0.0010000000000012221
MCO,Monaco,2019,38.109,19.448,18.661,86.151,2.403,9.965,22.362,0,0,0,-0.045000000000001705
MCO,Monaco,2020,38.05,19.427,18.624,86.089,2.38,9.746,21.439,0,0,0,-0.059000000000004604
CHE,Switzerland,1975,6338.6,3248.917,3089.682,74.791,1.614,12.453,8.831,0,0,0,-2.7770000000000437
CHE,Switzerland,1976,6302.555,3232.751,3069.803,74.906,1.546,11.84,9.081,0,0,0,-36.04500000000007
CHE,Switzerland,1977,6281.359,3223.726,3057.634,75.367,1.528,11.57,8.866,0,0,0,-21.195999999999913
,Latin America and the Caribbean,1950,167782.158,83465.819,84316.338,48.682,5.792,43.538,17.377,0,0,0,-491109.359
AIA,Anguilla,1958,5.795,3.119,2.676,59.26,7.046,43.635,12.695,0,0,0,-0.001000000000000334
AIA,Anguilla,1959,5.777,3.163,2.615,59.847,6.985,42.066,13.165,0,0,0,-0.017999999999999794
AIA,Anguilla,2012,13.379,6.826,6.553,77.406,1.611,12.737,5.402,0,0,0,-0.19000000000000128
AIA,Anguilla,2013,13.252,6.776,6.476,77.624,1.553,10.806,5.754,0,0,0,-0.1269999999999989
AIA,Anguilla,2021,14.475,7.421,7.053,78.414,1.378,10.488,6.365,0,0,0,-0.3680000000000003
AIA,Anguilla,2022,14.18,7.29,6.89,79.119,1.374,8.912,6.649,0,0,0,-0.29499999999999993
ATG,Antigua and Barbuda,1972,64.615,34.077,30.538,70.304,3.287,24.368,6.116,0,0,0,-0.11400000000000432
ATG,Antigua and Barbuda,1973,64.342,33.958,30.384,70.71,3.126,23.776,6.133,0,0,0,-0.27299999999999613
ATG,Antigua and Barbuda,1974,64.058,33.831,30.228,71.095,2.932,22.922,6.16,0,0,0,-0.2839999999999918
ATG,Antigua and Barbuda,1975,63.839,33.737,30.102,71.447,2.77,22.319,6.206,0,0,0,-0.2190000000000083
ATG,Antigua and Barbuda,1976,63.762,33.714,30.048,71.794,2.78,23.118,6.266,0,0,0,-0.07699999999999818
ATG,Antigua and Barbuda,1984,64.882,34.269,30.614,73.808,2.038,20.657,6.807,0,0,0,-0.0519999999999925
ATG,Antigua and Barbuda,1985,64.591,33.952,30.639,73.873,2.151,21.713,6.929,0,0,0,-0.291000000000011
ATG,Antigua and Barbuda,1986,64.276,33.628,30.648,73.893,2.032,20.339,7.041,0,0,0,-0.3149999999999977
ATG,Antigua and Barbuda,1987,63.946,33.297,30.649,73.873,2.067,20.391,7.176,0,0,0,-0.3299999999999983
ATG,Antigua and Barbuda,1988,63.623,32.967,30.656,73.811,2.132,20.646,7.322,0,0,0,-0.3230000000000004
ATG,Antigua and Barbuda,1989,63.325,32.642,30.683,73.628,2.199,20.839,7.496,0,0,0,-0.2979999999999947
ATG,Antigua and Barbuda,1990,63.066,32.346,30.721,73.602,2.249,20.811,7.597,0,0,0,-0.25900000000000034
ABW,Aruba,1969,59.052,30.022,29.03,67.098,3.111,24.801,6.186,0,0,0,-0.017000000000003013
ABW,Aruba,1970,58.95,29.974,28.976,67.44,2.973,23.957,6.127,0,0,0,-0.10199999999999676
ABW,Aruba,1971,58.781,29.896,28.884,67.783,2.862,23.239,6.079,0,0,0,-0.16900000000000404
ABW,Aruba,1986,63.621,32.526,31.096,71.831,2.212,20.132,7.574,0,0,0,-0.03999999999999915
ABW,Aruba,1987,63.408,32.364,31.044,72.448,2.243,20.158,7.705,0,0,0,-0.21300000000000097
ABW,Aruba,1988,63.203,32.201,31.003,72.519,2.273,20.046,8.181,0,0,0,-0.2049999999999983
BRB,Barbados,1970,249.387,127.651,121.736,68.518,3.079,24.095,6.966,0,0,0,-0.05699999999998795
BRB,Barbados,1971,249.168,127.383,121.785,68.787,3.199,25.123,6.942,0,0,0,-0.2189999999999941
BRB,Barbados,1978,251.551,127.802,123.749,71.143,1.839,15.794,6.384,0,0,0,-0.07500000000001705
BRB,Barbados,1979,251.269,127.579,123.689,71.549,1.862,16.228,6.336,0,0,0,-0.28199999999998226
BRB,Barbados,2000,262.063,135.978,126.085,74.58,1.933,15.147,9.13,0,0,0,-0.45400000000000773
BES,"Bonaire, Sint Eustatius and Saba",2016,24.543,11.85,12.694,77.366,1.53,10.471,7.228,0,0,0,-0.06700000000000017
VGB,British Virgin Islands,1952,7.38,3.677,3.704,55.219,5.202,34.69,17.318,0,0,0,-0.0129999999999999
VGB,British Virgin Islands,2016,33.878,17.735,16.143,76.624,0.987,9.545,5.788,0,0,0,-0.6199999999999974
VGB,British Virgin Islands,2017,32.699,17.034,15.665,75.67,0.873,6.925,5.639,0,0,0,-1.179000000000002
CUB,Cuba,2013,11298.167,5690.154,5608.014,78.028,1.678,11.156,8.516,0,0,0,-5.007999999999811
CUB,Cuba,2014,11285.775,5685.198,5600.578,77.825,1.655,10.873,8.884,0,0,0,-12.391999999999825
CUB,Cuba,2015,11275.065,5681.406,5593.658,77.745,1.685,10.938,9.123,0,0,0,-10.709999999999127
CUB,Cuba,2016,11265.612,5678.773,5586.84,77.571,1.6,10.299,9.44,0,0,0,-9.453000000001339
CUB,Cuba,2017,11247.829,5672.587,5575.242,77.3,1.585,10.115,9.91,0,0,0,-17.782999999999447
CUB,Cuba,2018,11227.118,5665.168,5561.949,77.426,1.607,10.172,9.866,0,0,0,-20.71099999999933
CUB,Cuba,2019,11202.846,5656.039,5546.807,77.413,1.54,9.668,10.047,0,0,0,-24.272000000000844
CUB,Cuba,2020,11176.354,5646.056,5530.297,77.407,1.489,9.257,10.403,0,0,0,-26.49200000000019
CUB,Cuba,2021,11122.168,5624.501,5497.667,73.201,1.427,8.814,15.253,0,0,0,-54.185999999999694
CUB,Cuba,2022,11059.82,5598.475,5461.345,77.629,1.412,8.662,10.286,0,0,0,-62.347999999999956
CUB,Cuba,2023,11019.931,5580.991,5438.94,78.085,1.439,8.706,10.147,0,0,0,-39.888999999999214
CUW,Curaçao,1983,156.827,81.084,75.743,71.534,2.238,20.86,6.472,0,0,0,-0.015999999999991132
CUW,Curaçao,1984,156.781,81.183,75.598,71.715,2.237,20.947,6.512,0,0,0,-0.04599999999999227
CUW,Curaçao,1985,156.698,81.269,75.43,71.867,2.242,21.01,6.566,0,0,0,-0.08299999999999841
